App Name,App ID,Genre,Installs,APK_file_name,Permission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MakeAvatar,jp.gugenka.makeavatar,エンタメ,"10,000+",MakeAvatar_2.10.2_Apkpure.apk,android.permission.CAMERA,android.permission.READ_MEDIA_VIDEO,android.permission.INTERNET,android.permission.READ_EXTERNAL_STORAGE,android.permission.READ_MEDIA_IMAGES,android.permission.VIBRATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_NETWORK_STATE,android.permission.READ_MEDIA_AUDIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MakeupPlus-写真にメイクが出来る画像編集アプリ,com.meitu.makeup,写真,"50,000,000+",MakeupPlus - Virtual Makeup_6.1.96_Apkpure.apk,com.meitu.makeup.permission.GYRECEIVER,com.google.android.gms.permission.AD_ID,android.permission.AUTHENTICATE_ACCOUNTS,android.permission.ACCESS_COARSE_LOCATION,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.VIBRATE,com.android.vending.BILLING,android.permission.BLUETOOTH_SCAN,android.permission.POST_NOTIFICATIONS,android.permission.BLUETOOTH_CONNECT,android.permission.WAKE_LOCK,android.permission.BLUETOOTH,android.permission.INTERNET,android.permission.READ_EXTERNAL_STORAGE,android.permission.HIGH_SAMPLING_RATE_SENSORS,com.meitu.library.analytics.dapp.appInfo.provider,android.permission.FOREGROUND_SERVICE,android.permission.CAMERA,android.permission.GET_TASKS,android.permission.RECORD_AUDIO,android.permission.CHANGE_NETWORK_STATE,com.meitu.makeup.MT_ACCOUNT_LOGIN,com.asus.msa.SupplementaryDID.ACCESS,com.google.android.c2dm.permission.RECEIVE,android.permission.RECEIVE_USER_PRESENT,com.meitu.makeup.permission.MIPUSH_RECEIVE,android.permission.BLUETOOTH_ADVERTISE,android.permission.EXPAND_STATUS_BAR,android.permission.ACCESS_WIFI_STATE,android.permission.CHANGE_WIFI_STATE,android.permission.GET_PACKAGE_SIZE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_NETWORK_STATE,android.permission.BLUETOOTH_ADMIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MapChart,com.whidev.mapchart,アート＆デザイン,"500,000+",MapChart_4.7.0_Apkpure.apk,com.whidev.mapchart.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,com.google.android.gms.permission.AD_ID,android.permission.WAKE_LOCK,android.permission.READ_EXTERNAL_STORAGE,android.permission.INTERNET,com.google.android.c2dm.permission.RECEIVE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.VIBRATE,com.android.vending.BILLING,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_NETWORK_STATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MapMyFitness ワークアウトのトレーナー,com.mapmyfitness.android2,健康＆フィットネス,"1,000,000+",/mnt/c/users/ryutaro/downloads/com.mapmyfitness.android2.apk,com.google.android.gms.permission.AD_ID,android.permission.ACCESS_COARSE_LOCATION,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.READ_PHONE_STATE,android.permission.GET_ACCOUNTS,android.permission.VIBRATE,com.android.vending.BILLING,android.permission.BLUETOOTH_SCAN,android.permission.POST_NOTIFICATIONS,android.permission.BLUETOOTH_CONNECT,com.motorola.permission.ACCESS_BT_HEART_RATE_MONITOR,com.dsi.ant.permission.ANT_ADMIN,android.permission.WAKE_LOCK,android.permission.BLUETOOTH,android.permission.INTERNET,android.permission.READ_EXTERNAL_STORAGE,android.permission.RECEIVE_BOOT_COMPLETED,com.google.android.gms.permission.ACTIVITY_RECOGNITION,com.dsi.ant.permission.ANT,android.permission.FOREGROUND_SERVICE,android.permission.ACCESS_LOCATION_EXTRA_COMMANDS,android.permission.CAMERA,com.google.android.providers.gsf.permission.READ_GSERVICES,android.permission.WRITE_EXTERNAL_STORAGE,com.google.android.c2dm.permission.RECEIVE,android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS,com.samsung.accessory.permission.ACCESSORY_FRAMEWORK,android.permission.ACCESS_WIFI_STATE,android.permission.READ_MEDIA_IMAGES,android.permission.ACCESS_FINE_LOCATION,android.permission.ACTIVITY_RECOGNITION,com.samsung.WATCH_APP_TYPE.Companion,android.permission.ACCESS_NETWORK_STATE,android.permission.BLUETOOTH_ADMIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mapy.cz navigation & off maps,cz.seznam.mapy,地図＆ナビ,"5,000,000+",Mapy.cz navigation & off maps_9.34.1_Apkpure.apk,androidx.car.app.ACCESS_SURFACE,com.google.android.gms.permission.AD_ID,android.permission.AUTHENTICATE_ACCOUNTS,android.permission.ACCESS_COARSE_LOCATION,android.permission.USE_CREDENTIALS,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.GET_ACCOUNTS,android.permission.POST_NOTIFICATIONS,android.permission.BLUETOOTH_CONNECT,androidx.car.app.NAVIGATION_TEMPLATES,android.permission.WAKE_LOCK,android.permission.BLUETOOTH,android.permission.INTERNET,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.READ_SYNC_SETTINGS,com.google.android.gms.permission.ACTIVITY_RECOGNITION,cz.seznam.auth.SZN_ACCOUNTS,android.permission.FOREGROUND_SERVICE,android.permission.RECORD_AUDIO,android.permission.ACCESS_COARSE_UPDATES,android.permission.MODIFY_AUDIO_SETTINGS,com.google.android.c2dm.permission.RECEIVE,cz.seznam.mapy.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,android.permission.WRITE_SYNC_SETTINGS,android.permission.ACCESS_WIFI_STATE,android.permission.ACCESS_FINE_LOCATION,android.permission.MANAGE_ACCOUNTS,android.permission.ACTIVITY_RECOGNITION,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_NETWORK_STATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marvel オールスターバトル,com.kabam.marvelbattle,アクション,"100,000,000+",MARVEL SNAP_16.14.1_Apkpure.apk,com.google.android.gms.permission.AD_ID,android.permission.WAKE_LOCK,android.permission.BLUETOOTH,android.permission.INTERNET,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.ACCESS_WIFI_STATE,com.google.android.c2dm.permission.RECEIVE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.READ_PHONE_STATE,com.nvsgames.snap.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,android.permission.VIBRATE,com.android.vending.BILLING,android.permission.POST_NOTIFICATIONS,android.permission.ACCESS_NETWORK_STATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Math Makers,com.ululab.numbers,教育,"50,000+",/mnt/c/users/ryutaro/downloads/ugc_scenes_all_95a12b7e0adeaf827fd98c26f615395a.apk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MathMaster with XtraMath,com.Mathmaster.OneProMath,教育,"100,000+",/mnt/c/users/ryutaro/downloads/com.Mathmaster.OneProMath.apk,android.permission.ACCESS_NETWORK_STATE,android.permission.INTERNET,com.android.vending.BILLING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meditation & Relaxation: Guide,com.fitness22.meditation,健康＆フィットネス,"1,000,000+",Meditation & Relaxation_ Guide_3.620_Apkpure.apk,android.permission.WAKE_LOCK,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.INTERNET,com.android.vending.BILLING,android.permission.ACCESS_NETWORK_STATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meditation: Lojong,br.com.lojong,健康＆フィットネス,"1,000,000+",Meditation_ Lojong_2.5.5_Apkpure.apk,com.google.android.gms.permission.AD_ID,com.google.android.providers.gsf.permission.WRITE_GSERVICES,android.permission.ACCESS_COARSE_LOCATION,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.READ_PHONE_STATE,br.com.lojong.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,android.permission.VIBRATE,com.android.vending.BILLING,android.permission.POST_NOTIFICATIONS,android.permission.USE_FULL_SCREEN_INTENT,android.permission.WAKE_LOCK,android.permission.READ_EXTERNAL_STORAGE,android.permission.INTERNET,android.permission.RECEIVE_BOOT_COMPLETED,com.android.vending.CHECK_LICENSE,android.permission.FOREGROUND_SERVICE,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.CAMERA,com.google.android.providers.gsf.permission.READ_GSERVICES,android.permission.CHANGE_NETWORK_STATE,com.google.android.c2dm.permission.RECEIVE,android.permission.REORDER_TASKS,br.com.lojong.BIND_GET_INSTALL_REFERRER_SERVICE,com.android.alarm.permission.SET_ALARM,com.sec.android.provider.badge.permission.READ,android.permission.ACCESS_WIFI_STATE,android.permission.SCHEDULE_EXACT_ALARM,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.BROADCAST_CLOSE_SYSTEM_DIALOGS,android.permission.ACCESS_NETWORK_STATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meditopia: 睡眠・瞑想・マインドフルネス,app.meditasyon,健康＆フィットネス,"10,000,000+","Meditopia_ Sleep, Meditation_3.33.2_Apkpure.apk",com.google.android.gms.permission.AD_ID,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.VIBRATE,com.android.vending.BILLING,android.permission.USE_BIOMETRIC,android.permission.POST_NOTIFICATIONS,android.permission.WAKE_LOCK,android.permission.INTERNET,android.permission.RECEIVE_BOOT_COMPLETED,com.anddoes.launcher.permission.UPDATE_COUNT,com.htc.launcher.permission.READ_SETTINGS,me.everything.badger.permission.BADGE_COUNT_READ,android.permission.FOREGROUND_SERVICE,com.huawei.android.launcher.permission.WRITE_SETTINGS,app.meditasyon.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,android.permission.ACCESS_NOTIFICATION_POLICY,me.everything.badger.permission.BADGE_COUNT_WRITE,com.oppo.launcher.permission.READ_SETTINGS,com.sonyericsson.home.permission.BROADCAST_BADGE,com.google.android.c2dm.permission.RECEIVE,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,com.oppo.launcher.permission.WRITE_SETTINGS,app.meditasyon.permission.C2D_MESSAGE,com.sec.android.provider.badge.permission.WRITE,com.huawei.android.launcher.permission.READ_SETTINGS,com.huawei.android.launcher.permission.CHANGE_BADGE,android.permission.USE_FINGERPRINT,android.permission.READ_APP_BADGE,com.htc.launcher.permission.UPDATE_SHORTCUT,com.sec.android.provider.badge.permission.READ,android.permission.ACCESS_WIFI_STATE,android.permission.ACCESS_NETWORK_STATE,com.majeur.launcher.permission.UPDATE_BADGE,android.permission.SET_WALLPAPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meetup: 地域のイベント,com.meetup,ソーシャルネットワーク,"10,000,000+",Meetup_ Social Events & Groups_2023.05.31.1571_Apkpure.apk,com.google.android.gms.permission.AD_ID,android.permission.AUTHENTICATE_ACCOUNTS,android.permission.READ_MEDIA_VIDEO,android.permission.ACCESS_COARSE_LOCATION,android.permission.USE_CREDENTIALS,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.GET_ACCOUNTS,android.permission.VIBRATE,com.android.vending.BILLING,com.meetup.permission.MAPS_RECEIVE,android.permission.POST_NOTIFICATIONS,android.permission.WAKE_LOCK,android.permission.READ_EXTERNAL_STORAGE,android.permission.INTERNET,android.permission.FOREGROUND_SERVICE,android.permission.READ_MEDIA_AUDIO,android.permission.CAMERA,com.google.android.providers.gsf.permission.READ_GSERVICES,android.permission.RECORD_AUDIO,com.google.android.c2dm.permission.RECEIVE,android.permission.READ_MEDIA_IMAGES`,com.meetup.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,android.permission.ACCESS_WIFI_STATE,android.permission.READ_MEDIA_IMAGES,android.permission.ACCESS_FINE_LOCATION,com.applovin.array.apphub.permission.BIND_APPHUB_SERVICE,android.permission.MANAGE_ACCOUNTS,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_NETWORK_STATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MeisterTask - Kanban Tasks,com.meisterlabs.meistertask.native,仕事効率化,"500,000+",MeisterTask - Task Management_3.14_Apkpure.apk,com.google.android.gms.permission.AD_ID,android.permission.WAKE_LOCK,android.permission.READ_EXTERNAL_STORAGE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.INTERNET,com.google.android.c2dm.permission.RECEIVE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.android.vending.BILLING,android.permission.SCHEDULE_EXACT_ALARM,android.permission.POST_NOTIFICATIONS,android.permission.ACCESS_NETWORK_STATE,android.permission.FOREGROUND_SERVICE,com.meisterlabs.meistertask.native.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merge Hotel Empire: ホームデザイン,puzzle.merge.hotel.empire,ミニゲーム,"1,000,000+",Merge Hotel Empire_ Design_1.0.18_Apkpure.apk,com.google.android.gms.permission.AD_ID,android.permission.WAKE_LOCK,android.permission.INTERNET,com.google.android.c2dm.permission.RECEIVE,android.permission.ACCESS_WIFI_STATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.VIBRATE,com.android.vending.BILLING,com.applovin.array.apphub.permission.BIND_APPHUB_SERVICE,puzzle.merge.hotel.empire.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,android.permission.SCHEDULE_EXACT_ALARM,android.permission.POST_NOTIFICATIONS,android.permission.ACCESS_NETWORK_STATE,android.permission.FOREGROUND_SERVICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Message App: シンプル smsメッセンジャー,com.messaging.textrasms.manager,通信,"10,000,000+",Messages SMS App_ Messenger_96.7.0_Apkpure.apk,com.google.android.gms.permission.AD_ID,android.permission.READ_MEDIA_VIDEO,android.permission.ACCESS_COARSE_LOCATION,android.permission.SEND_SMS,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.READ_PHONE_STATE,android.permission.WRITE_SMS,com.android.vending.BILLING,android.permission.POST_NOTIFICATIONS,android.permission.USE_FULL_SCREEN_INTENT,android.permission.SYSTEM_ALERT_WINDOW,android.permission.WAKE_LOCK,android.permission.WRITE_CONTACTS,owner.custom.permission,android.permission.INTERNET,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.READ_SMS,android.permission.READ_EXTERNAL_STORAGE,android.permission.QUERY_ALL_PACKAGES,com.anddoes.launcher.permission.UPDATE_COUNT,com.htc.launcher.permission.READ_SETTINGS,me.everything.badger.permission.BADGE_COUNT_READ,android.permission.FOREGROUND_SERVICE,android.permission.READ_CONTACTS,com.huawei.android.launcher.permission.WRITE_SETTINGS,android.permission.READ_MEDIA_AUDIO,android.permission.ACCESS_NOTIFICATION_POLICY,com.oppo.launcher.permission.READ_SETTINGS,android.permission.GET_TASKS,me.everything.badger.permission.BADGE_COUNT_WRITE,com.sonyericsson.home.permission.BROADCAST_BADGE,com.google.android.c2dm.permission.RECEIVE,android.permission.RECEIVE_MMS,android.permission.MODIFY_AUDIO_SETTINGS,android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS,android.permission.ANSWER_PHONE_CALLS,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,com.oppo.launcher.permission.WRITE_SETTINGS,com.sec.android.provider.badge.permission.WRITE,com.huawei.android.launcher.permission.READ_SETTINGS,com.huawei.android.launcher.permission.CHANGE_BADGE,android.permission.READ_APP_BADGE,com.htc.launcher.permission.UPDATE_SHORTCUT,android.permission.BATTERY_STATS,com.sec.android.provider.badge.permission.READ,android.permission.ACCESS_WIFI_STATE,android.permission.READ_MEDIA_IMAGES,android.permission.ACCESS_FINE_LOCATION,com.messaging.textrasms.manager.permission.C2D_MESSAGE,android.permission.CHANGE_WIFI_STATE,android.permission.CALL_PHONE,android.permission.RECEIVE_SMS,android.permission.SCHEDULE_EXACT_ALARM,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_NETWORK_STATE,com.majeur.launcher.permission.UPDATE_BADGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Messages Light,com.messages.messaging,通信,"1,000,000+",/mnt/c/users/ryutaro/downloads/com.messages.messaging.apk,com.google.android.gms.permission.AD_ID,android.permission.ACCESS_COARSE_LOCATION,android.permission.SEND_SMS,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.READ_PHONE_STATE,android.permission.WRITE_SMS,android.permission.VIBRATE,com.android.vending.BILLING,android.permission.POST_NOTIFICATIONS,com.android.launcher.permission.INSTALL_SHORTCUT,android.permission.SYSTEM_ALERT_WINDOW,android.permission.WAKE_LOCK,android.permission.INTERNET,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.READ_SMS,android.permission.READ_EXTERNAL_STORAGE,com.anddoes.launcher.permission.UPDATE_COUNT,com.htc.launcher.permission.READ_SETTINGS,me.everything.badger.permission.BADGE_COUNT_READ,android.permission.FOREGROUND_SERVICE,android.permission.READ_CONTACTS,com.huawei.android.launcher.permission.WRITE_SETTINGS,me.everything.badger.permission.BADGE_COUNT_WRITE,com.oppo.launcher.permission.READ_SETTINGS,android.permission.CAMERA,android.permission.RECORD_AUDIO,com.sonyericsson.home.permission.BROADCAST_BADGE,com.google.android.c2dm.permission.RECEIVE,android.permission.RECEIVE_MMS,com.messages.messaging.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,com.oppo.launcher.permission.WRITE_SETTINGS,com.sec.android.provider.badge.permission.WRITE,com.huawei.android.launcher.permission.READ_SETTINGS,com.huawei.android.launcher.permission.CHANGE_BADGE,android.permission.READ_APP_BADGE,com.htc.launcher.permission.UPDATE_SHORTCUT,com.messages.messaging.permission,com.sec.android.provider.badge.permission.READ,android.permission.ACCESS_WIFI_STATE,android.permission.ACCESS_FINE_LOCATION,android.permission.CHANGE_WIFI_STATE,com.applovin.array.apphub.permission.BIND_APPHUB_SERVICE,android.permission.RECEIVE_SMS,android.permission.SCHEDULE_EXACT_ALARM,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_NETWORK_STATE,com.majeur.launcher.permission.UPDATE_BADGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Messenger,com.facebook.orca,通信,"5,000,000,000+",Messenger_413.0.0.14.72_Apkpure.apk,com.facebook.orca.provider.ACCESS,com.google.android.gms.permission.AD_ID,android.permission.AUTHENTICATE_ACCOUNTS,android.permission.READ_MEDIA_VIDEO,com.facebook.mlite.provider.ACCESS,android.permission.FOREGROUND_SERVICE_MEDIA_PROJECTION,android.permission.FOREGROUND_SERVICE_MICROPHONE,android.permission.ACCESS_COARSE_LOCATION,android.permission.SEND_SMS,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.READ_PHONE_STATE,android.permission.GET_ACCOUNTS,android.permission.WRITE_SMS,android.permission.VIBRATE,com.facebook.orca.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,android.permission.USE_BIOMETRIC,com.oculus.permission.REPORT_EVENTS,com.android.vending.BILLING,android.permission.FOREGROUND_SERVICE_CAMERA,android.permission.POST_NOTIFICATIONS,android.permission.USE_FULL_SCREEN_INTENT,com.android.launcher.permission.INSTALL_SHORTCUT,android.permission.SYSTEM_ALERT_WINDOW,com.facebook.orca.permission.RECEIVE_ADM_MESSAGE,android.permission.WAKE_LOCK,android.permission.WRITE_CONTACTS,android.permission.BLUETOOTH,android.permission.INTERNET,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.READ_SYNC_SETTINGS,android.permission.READ_SMS,android.permission.READ_EXTERNAL_STORAGE,android.permission.READ_PROFILE,com.htc.launcher.permission.READ_SETTINGS,android.permission.MANAGE_OWN_CALLS,android.permission.FOREGROUND_SERVICE_PHONE_CALL,android.permission.DOWNLOAD_WITHOUT_NOTIFICATION,android.permission.READ_CONTACTS,android.permission.READ_MEDIA_AUDIO,com.oculus.permission.REPORT_EVENTS_DEBUG,com.facebook.permission.prod.FB_APP_COMMUNICATION,com.nokia.pushnotifications.permission.RECEIVE,android.permission.CAMERA,android.permission.FOREGROUND_SERVICE,android.permission.RECORD_AUDIO,android.permission.CHANGE_NETWORK_STATE,com.google.android.providers.gsf.permission.READ_GSERVICES,android.permission.MODIFY_AUDIO_SETTINGS,android.permission.RECEIVE_MMS,com.sonyericsson.home.permission.BROADCAST_BADGE,com.google.android.c2dm.permission.RECEIVE,com.amazon.device.messaging.permission.RECEIVE,android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS,com.facebook.receiver.permission.ACCESS,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,com.sec.android.provider.badge.permission.WRITE,android.permission.WRITE_SYNC_SETTINGS,com.huawei.android.launcher.permission.CHANGE_BADGE,com.facebook.orca.permission.CREATE_SHORTCUT,android.permission.USE_FINGERPRINT,com.facebook.katana.provider.ACCESS,com.htc.launcher.permission.UPDATE_SHORTCUT,com.sec.android.provider.badge.permission.READ,android.permission.ACCESS_WIFI_STATE,android.permission.READ_MEDIA_IMAGES,android.permission.ACCESS_FINE_LOCATION,android.permission.NFC,android.permission.CHANGE_WIFI_STATE,android.permission.SCHEDULE_EXACT_ALARM,android.permission.RECEIVE_SMS,android.permission.CALL_PHONE,android.permission.MANAGE_ACCOUNTS,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_NETWORK_STATE,android.permission.READ_PHONE_NUMBERS,com.facebook.orca.permission.CROSS_PROCESS_BROADCAST_MANAGER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
